//	APORTES	HIDRAULICOS	SEMANALES	1909-2024											
//	SE	GRABA	UN	ARCHIVO	DATOS.TXT	CON:	GUARDAR	COMO	----	TEXTO	CON	FORMATO	(DELIMITADO	POR	TABULACIONES)
//	LAS	CRONICAS	DEBEN	ESTAR	COMPLETAS	SI	SE	QUIERE	USAR	PARA	SERIES	HISTORICAS			
ID_ESTIMACION	2025Ab														
DURACION_PASO	SEMANA														
CANTIDAD_MAX_PASOS_ANUALES	52														
CANTIDAD_DE_CRONICAS	116														
CRONICA	PASO	APORTE-BONETE	APORTE-PALMAR	APORTE-SALTO	CMgBrasil-Sur	ENSO34									
2014	40	751.8	787	19284.6	2.81667	0.48									
2014	41	2901.3	1534	17438.7	1.8199	0.48									
2014	42	2795.5	301	8415.3	3.40306	0.48									
2014	43	1376.7	193	7931.3	3.61647	0.48									
2014	44	1938.1	1545	7151.9	3.75527	0.48									
2014	45	1775.4	573	8344.4	4.26027	0.89									
2014	46	986.2	320	5271.4	4.60727	0.89									
2014	47	715.4	455	3304.6	4.75003	0.89									
2014	48	2095.7	1864	6291.7	4.39469	0.89									
2014	49	1041.1	1003	4793.3	2.30535	0.77									
2014	50	365.7	400	2894.4	2.76627	0.77									
2014	51	577.3	172	8004.7	2.7056	0.77									
2014	52	644.8	192	10031.1	2.75348	0.77									
2015	1	993.1	358	16289.3	2.18716	0.59									
2015	2	1261.2	828	18588.9	2.04271	0.59									
2015	3	1012.8	603	11810.3	3.79113	0.59									
2015	4	437.3	158	9142.1	5.79661	0.59									
2015	5	202.2	118	6018.6	5.97283	0.59									
2015	6	78.5	61	4568.1	7.8293	0.57									
2015	7	48.2	25	3564.1	8.81628	0.57									
2015	8	80.9	48	3930.6	5.37055	0.57									
2015	9	113.8	103	5565.3	6.56112	0.57									
2015	10	309	57	5069.6	5.35673	0.48									
2015	11	69.6	70	2964	5.05464	0.48									
2015	12	12.1	23	2236.4	4.5484	0.48									
2015	13	16.2	22	1859.7	4.84574	0.48									
2015	14	0	0	2132.3	3.4497	0.48									
2015	15	0	18	2307.1	3.65985	0.9									
2015	16	89.4	41	2180.9	3.794	0.9									
2015	17	71.8	34	3392.9	3.97231	0.9									
2015	18	39.3	45	3119.7	3.88201	0.9									
2015	19	55.9	30	3634	1.73658	1.04									
2015	20	82	36	2385.6	1.6319	1.04									
2015	21	117.4	30	2641.7	1.7488	1.04									
2015	22	91.2	33	6892.9	1.86816	1.04									
2015	23	85.9	17	3984.3	1.44435	1.28									
2015	24	502.3	2	4227.1	1.48922	1.28									
2015	25	488.1	49	8020.7	1.37081	1.28									
2015	26	107	75	7705.7	1.41898	1.28									
2015	27	394.5	15	7956.7	1.46072	1.56									
2015	28	280.1	24	9301.9	1.23137	1.56									
2015	29	371.4	28	15298.9	0.90015	1.56									
2015	30	614.1	30	16258.1	0.3071	1.56									
2015	31	569.2	215	9276.7	0.30723	1.56									
2015	32	2106.4	1985	6339.1	0.43439	1.87									
2015	33	3562.8	3635	10892.4	0.47107	1.87									
2015	34	2618.1	556	6395.1	0.49419	1.87									
2015	35	1360.2	238	4452.4	0.50114	1.87									
2015	36	271.9	88	3285.9	1.00859	2.01									
2015	37	192.4	90	2829.7	0.87991	2.01									
2015	38	993	286	3656.6	0.70764	2.01									
2015	39	2124.9	361	6059.6	0.78173	2.01									
2015	40	2305.3	612	9859.7	0.73449	2.21									
2015	41	1543.5	0	15386.4	0.77796	2.21									
2015	42	2219.2	140	20587	0.72841	2.21									
2015	43	3013.1	26	15883.1	0.64308	2.21									
2015	44	1524.3	112	12291.9	0.50493	2.21									
2015	45	774.2	108	9342.7	0.6394	2.57									
2015	46	1358.8	114	17157.1	0.66719	2.57									
2015	47	771.9	69	15119.3	0.65537	2.57									
2015	48	481.1	61	9576.1	0.60566	2.57									
2015	49	357.8	52	9794.9	0.46904	2.56									
2015	50	464.1	170	13250.3	0.39756	2.56									
2015	51	1184.8	508	28476.4	0.23022	2.56									
2015	52	1752.9	532	28827.9	0.38757	2.56									
2016	1	1128	308	21362	0.10319	2.56									
2016	2	604	61	12621	0.07661	2.56									
2016	3	327	22	5706	0.04677	2.56									
2016	4	45	38	3130	0.03586	2.56									
2016	5	107	52	3210	0.02253	2.56									
2016	6	31	35	6160	0.00963	2.11									
2016	7	193	115	5498	0.00029	2.11									
2016	8	150	33	5554	0.00438	2.11									
2016	9	65	0	4196	0.00658	2.11									
2016	10	82	36	3971	0.0794	1.6									
2016	11	86	62	5573	0.13604	1.6									
2016	12	111	72	3485	0.0719	1.6									
2016	13	221	74	7516	0.05499	1.6									
2016	14	795	763	12570	0.10604	1.6									
2016	15	2087	785	10947	0.11942	1.05									
2016	16	6364	4976	16706	0.13641	1.05									
2016	17	6042	2002	14257	0.14412	1.05									
2016	18	3929	860	9341	0.14438	1.05									
2016	19	1264	533	5923	0.23321	0.45									
2016	20	539	67	6672	0.20652	0.45									
2016	21	716	74	5479	0.17291	0.45									
2016	22	738	419	5983	0.18667	0.45									
2016	23	598	185	3883	0.12922	0.06									
2016	24	286	76	2532	0.11513	0.06									
2016	25	150	58	2216	0.11179	0.06									
2016	26	1293	266	8297	0.12112	0.06									
2016	27	2304	1456	7099	0.17094	-0.25									
2016	28	2086	748	5678	0.19281	-0.25									
2016	29	1538	112	5734	0.2051	-0.25									
2016	30	1017	611	4345	0.18643	-0.25									
2016	31	341	350	2888	0.17922	-0.25									
2016	32	350	236	2289	0.3313	-0.48									
2016	33	426	252	2200	0.32863	-0.48									
2016	34	200	177	3240	0.3189	-0.48									
2016	35	822	496	5176	0.24984	-0.48									
2016	36	1510	880	5923	0.38277	-0.46									
2016	37	1358	534	4024	0.37213	-0.46									
2016	38	723	578	2894	0.40967	-0.46									
2016	39	337	141	2547	0.45436	-0.46									
2016	40	0	69	1903	0.4984	-0.75									
2016	41	155	65	1806	0.70452	-0.75									
2016	42	315	108	7006	0.72241	-0.75									
2016	43	752	108	14053	0.65191	-0.75									
2016	44	1298	166	13843	0.54046	-0.75									
2016	45	1743	0	10021	0.78559	-0.63									
2016	46	768	79	6124	0.79444	-0.63									
2016	47	149	0	3561	0.76817	-0.63									
2016	48	131	345	3007	0.67511	-0.63									
2016	49	214	111	2608	0.61119	-0.51									
2016	50	52	27	2387	0.45037	-0.51									
2016	51	88	72	2023	0.53864	-0.51									
2016	52	535	757	3353	0.47646	-0.51									
2017	1	377	468.6	4475.1	0.47049	-0.34									
2017	2	569.3	112.1	6977	0.28312	-0.34									
2017	3	673.2	158.7	8712.6	0.38642	-0.34									
2017	4	612.1	55.7	5669.4	0.388	-0.34									
2017	5	265	2.9	3571.6	0.28319	-0.34									
2017	6	340.8	92.4	3046	0.33218	-0.01									
2017	7	1094.4	548.3	3812.1	0.36207	-0.01									
2017	8	1131.3	452	8015.4	0.39722	-0.01									
2017	9	639.8	77.7	5193.9	0.59453	-0.01									
2017	10	414.7	154.9	4975.1	0.59246	-0.09									
2017	11	744.3	158.5	7675.7	0.77822	-0.09									
2017	12	920.9	45.3	6661.1	0.71461	-0.09									
2017	13	523.7	91.1	3761.6	0.77374	-0.09									
2017	14	175	41.4	2071.1	1.47019	-0.09									
2017	15	180.5	13.4	8567.6	1.22882	0.22									
2017	16	1222.2	0	13690.7	1.20391	0.22									
2017	17	1314.9	59.1	9580.9	1.13567	0.22									
2017	18	326.1	55.6	13363.9	1.57691	0.22									
2017	19	220.6	94.6	9101.3	1.6072	0.3									
2017	20	1337.5	392.6	12949.6	1.64463	0.3									
2017	21	2127	622.5	15482.3	1.63313	0.3									
2017	22	2638.8	418.9	19168.3	0.36389	0.3									
2017	23	2000.7	548.8	25334.6	0	0.22									
2017	24	623.6	240	29428.7	0	0.22									
2017	25	360.5	47.4	21133.7	0.23287	0.22									
2017	26	256.9	23.6	8988	0.30881	0.22									
2017	27	924	31.4	5416.6	0.80357	0.22									
2017	28	1013.4	550.9	3965.9	0.88499	0.22									
2017	29	548.3	136.4	3368.4	0.94481	0.22									
2017	30	517.7	138.5	2531.7	0.95361	0.22									
2017	31	452.8	341.9	2503	1.79488	0.22									
2017	32	1658.6	375.8	3317.4	1.91732	-0.18									
2017	33	3719.2	1373.4	8548.3	1.81342	-0.18									
2017	34	2833.3	500.3	7117.9	1.76604	-0.18									
2017	35	1883.1	2814.8	6146.4	1.55689	-0.18									
2017	36	1247.6	1401.8	4699.7	1.71049	-0.56									
2017	37	3480.1	2801.2	5745	2.09477	-0.56									
2017	38	3224.6	755.2	7700.1	2.34909	-0.56									
2017	39	2210.7	418.5	5290.3	2.52471	-0.56									
2017	40	1007.2	502.4	3998.6	4.93948	-0.52									
2017	41	491.3	292	3375.7	2.40312	-0.52									
2017	42	1528.9	351.8	9265.3	2.99486	-0.52									
2017	43	2146.6	440.9	10655.6	2.9935	-0.52									
2017	44	1870	329.4	10904.1	2.85862	-0.52									
2017	45	665.9	194.6	8597.6	1.6665	-0.84									
2017	46	118.6	116.3	6293.3	1.65594	-0.84									
2017	47	46.2	91.4	4036.4	1.54909	-0.84									
2017	48	63.2	58.1	3738.1	0.70771	-0.84									
2017	49	0	41	3017.3	0.749	-0.85									
2017	50	28.5	58.3	1946.7	0.73577	-0.85									
2017	51	90.7	65.1	1335.9	0.94771	-0.85									
2017	52	37.1	79	1363	0.83525	-0.85									
2018	1	77.4	36.5	1710.9	0.62809	-0.86									
2018	2	12.3	86.5	2252.1	0.55189	-0.86									
2018	3	35.2	73.7	1451.3	0.50012	-0.86									
2018	4	150.1	107.4	3142	0.59104	-0.86									
2018	5	0	13.6	7822.4	0.47165	-0.86									
2018	6	0	3.6	4453.6	0.56004	-0.73									
2018	7	0	27.8	2065.7	0.52854	-0.73									
2018	8	58.2	43.2	1524.6	0.69412	-0.73									
2018	9	0	16.4	1678	0.6746	-0.73									
2018	10	0	32.2	1637.4	0.7672	-0.73									
2018	11	60.6	48.1	1361.4	0.80843	-0.73									
2018	12	52	35.9	2396.6	0.75228	-0.73									
2018	13	157.5	9.5	3857.1	0.78237	-0.73									
2018	14	60.5	50.6	5405.3	0.06092	-0.73									
2018	15	114.4	21.6	3829.1	0.29098	-0.36									
2018	16	42.8	23.3	2211.7	0.40997	-0.36									
2018	17	808.3	279.6	1980.7	0.45892	-0.36									
2018	18	421.7	280.6	4168.6	0.75187	-0.36									
2018	19	722.1	231.6	8168.6	0.99972	-0.12									
2018	20	482.1	76.5	5429.9	1.04938	-0.12									
2018	21	118.4	101.5	3335.1	1.1082	-0.12									
2018	22	313	201.8	3320.4	1.40924	-0.12									
2018	23	1221	227.1	3579.4	1.45873	0.12									
2018	24	810.9	208.9	2565	1.57392	0.12									
2018	25	453	159.8	2689.1	1.59104	0.12									
2018	26	224.1	149.1	2023.4	1.73929	0.12									
2018	27	1155.5	238.9	4051.6	1.74368	0.27									
2018	28	1682.9	424.5	3993.3	1.83163	0.27									
2018	29	1012.2	507.9	2986.3	1.98169	0.27									
2018	30	2934.9	1021.9	4416.3	2.03401	0.27									
2018	31	2113.2	666.3	2997.7	2.57277	0.27									
2018	32	741.5	192.1	2634	2.64394	0.05									
2018	33	258.1	200.5	1870	2.55279	0.05									
2018	34	118.4	419.3	1825.1	2.57243	0.05									
2018	35	1805.8	853.8	3369.4	2.5735	0.05									
2018	36	3260.9	837.9	7212.9	1.58572	0.3									
2018	37	1726.8	516.5	8686.3	1.61903	0.3									
2018	38	737.2	228.5	4496.4	1.60849	0.3									
2018	39	1464	165.2	4017.4	1.43188	0.3									
2018	40	2898.4	918	8490.6	1.29464	0.84									
2018	41	2660.4	441.8	9102.7	1.08182	0.84									
2018	42	1416.9	637.7	7912	0.89413	0.84									
2018	43	760.7	106.8	8702.3	0.75705	0.84									
2018	44	555.1	23.1	4897.4	0.45878	0.84									
2018	45	37.4	68.6	9186.1	0.48266	1									
2018	46	306.1	348	7531.6	0.3839	1									
2018	47	292.2	175.1	7627.7	0.38028	1									
2018	48	194.4	81.4	8750.9	0.32449	1									
2018	49	92.4	55.8	7604	0.1813	0.97									
2018	50	759.3	754.2	4570.4	0.20826	0.97									
2018	51	983.6	2592.9	5855.9	0.24677	0.97									
2018	52	551.7	625.4	8448.7	0.27369	0.97									
2019	1	358.7	429.3	6425.6	0.46531	0.51									
2019	2	1336.3	2272.6	9752.9	0.47038	0.51									
2019	3	2330.7	2902.3	23239.7	0.56458	0.51									
2019	4	2653	765.1	22802.9	0.61496	0.51									
2019	5	1999	443.8	15374.6	1.15601	0.51									
2019	6	1091.2	367.9	8219	1.53488	0.62									
2019	7	471.7	174.5	3188	1.75217	0.62									
2019	8	102.2	169.6	2813.6	1.54172	0.62									
2019	9	364.7	519.6	3448.4	1.19726	0.62									
2019	10	123.4	153.3	3457.3	0.85116	0.81									
2019	11	154.4	190.6	4480.1	0.85152	0.81									
2019	12	14.9	458	6583.6	0.65625	0.81									
2019	13	74.5	90.8	6761.6	0.78167	0.81									
2019	14	31.3	76.9	3629.3	0.66815	0.81									
2019	15	20.3	44.8	3284.7	0.5793	0.67									
2019	16	53	33.2	2715.4	0.59587	0.67									
2019	17	117.8	57.7	2741.6	0.53982	0.67									
2019	18	144.3	66.1	7597.7	0.44683	0.67									
2019	19	400.5	141	7359.3	0.51972	0.61									
2019	20	379.3	191.2	13197.6	0.2844	0.61									
2019	21	658.7	518.4	12232.7	0.40655	0.61									
2019	22	806	223.9	9745	0.38423	0.61									
2019	23	336.7	80.1	11701.3	0	0.66									
2019	24	272.8	167.5	8213.1	0	0.66									
2019	25	2738.2	6308.9	4281.6	0.22782	0.66									
2019	26	519	1433.3	2793.9	0.40007	0.66									
2019	27	575.9	340.1	2636.9	0.53613	0.41									
2019	28	454.3	193.7	3615.6	0.56239	0.41									
2019	29	196.4	157	2472.7	0.55491	0.41									
2019	30	535.4	235.5	3754	0.58968	0.41									
2019	31	1839	377.1	8661.9	0.71395	0.41									
2019	32	2003.7	116.4	6870.7	0.74386	0.19									
2019	33	2023.6	1161	4439.3	0.73356	0.19									
2019	34	898.1	116.1	2770.4	0.75456	0.19									
2019	35	608.3	147.4	2510.3	0.77748	0.19									
2019	36	1606.3	148.5	2552	0.63743	0.11									
2019	37	1982	926.1	3179.4	0.66276	0.11									
2019	38	1513.9	632.3	2507.6	0.71865	0.11									
2019	39	732.1	207.9	2441.7	0.73249	0.11									
2019	40	1050.6	856.3	2076.4	0.74893	0.55									
2019	41	1729	857.6	3111.7	0.84639	0.55									
2019	42	1271.2	1766.6	3805.9	0.85692	0.55									
2019	43	1863.5	614.8	4705.6	0.86478	0.55									
2019	44	2044.2	349.1	6858.6	1.00337	0.55									
2019	45	3565.1	508.9	11783.1	1.08331	0.74									
2019	46	2378.4	187.6	11290.4	0.98877	0.74									
2019	47	640	249.5	6814.4	1.04886	0.74									
2019	48	121.3	57.7	4890.3	1.00897	0.74									
2019	49	177.7	46.1	5526.6	0.74762	0.51									
2019	50	48.2	61.5	3725	0.6899	0.51									
2019	51	198.1	104.9	4548.9	0.72679	0.51									
2019	52	312.8	100.2	1764	0.61948	0.51									
2020	1	70	76.4	992.9	0.91912	0.64									
2020	2	82.6	87.7	1127.6	1.15684	0.64									
2020	3	80	43.5	2258	0.84147	0.64									
2020	4	118.6	71	1521.3	1.11694	0.64									
2020	5	57.4	33.8	1361.4	1.01745	0.64									
2020	6	7.3	38.4	1275.9	0.59689	0.48									
2020	7	17.6	101.6	2081.4	0.49673	0.48									
2020	8	133.4	29.5	2010.6	0.5226	0.48									
2020	9	67.1	57.6	1132.4	0.5768	0.48									
2020	10	22.6	35	925.9	0.20182	0.36									
2020	11	33.9	19	864.3	0.50486	0.36									
2020	12	0	56.3	728.4	0.71969	0.36									
2020	13	0	17.4	498.9	0.64615	0.36									
2020	14	44.7	16.1	585.3	0	0.36									
2020	15	26.4	16.4	634.4	0.00026	0.49									
2020	16	70.3	12.7	594.6	0.00016	0.49									
2020	17	114.2	359.9	581	0	0.49									
2020	18	116.2	137.8	552.3	0	0.49									
2020	19	10.9	26.7	1066.1	0.08271	-0.12									
2020	20	71.4	80.7	1757.3	0.13578	-0.12									
2020	21	272.8	152.6	5465.4	0.25667	-0.12									
2020	22	217.7	43.6	3622	0.29428	-0.12									
2020	23	271.9	110.4	4808.7	0.32709	-0.21									
2020	24	367.1	60	8614.9	0.35938	-0.21									
2020	25	1141.6	998.5	4272.1	0.40061	-0.21									
2020	26	660.8	1144.3	3214.6	0.37174	-0.21									
2020	27	356.4	204.6	7834.6	0.30038	-0.04									
2020	28	281.3	93.6	10808.4	0.26035	-0.04									
2020	29	175.6	80.1	7424.6	0.26617	-0.04									
2020	30	111.4	75.8	4683	0.27997	-0.04									
2020	31	101.7	86.6	4056.7	0.28964	-0.04									
2020	32	15	48.3	2721.1	0.28752	-0.42									
2020	33	70.2	63.5	4202.9	0.31527	-0.42									
2020	34	96.7	119.7	4570.4	0.28581	-0.42									
2020	35	969.3	749.5	3796.4	0.17215	-0.42									
2020	36	1304.7	561.5	2805	0.19929	-0.66									
2020	37	443.4	137.2	3127.1	0.22134	-0.66									
2020	38	367.8	84.2	3950.7	0.26277	-0.66									
2020	39	679.7	280	2776.1	0.30603	-0.66									
2020	40	347.5	76.4	2499.4	0.52532	-1.19									
2020	41	250	80.9	1821.3	0.81579	-1.19									
2020	42	147.5	61.4	1374.6	0.87986	-1.19									
2020	43	112.6	63.9	1343.9	0.9923	-1.19									
2020	44	123.8	27.5	1143.7	0.9826	-1.19									
2020	45	0	54.8	626.1	1.13497	-1.01									
2020	46	99.9	51.1	512.9	1.94431	-1.01									
2020	47	0	26.4	553.1	1.46677	-1.01									
2020	48	34.6	59.7	1559.3	1.87546	-1.01									
2020	49	36.5	3.1	2895.9	2.26272	-0.98									
2020	50	59.7	36	1913.3	0.65274	-0.98									
2020	51	86.7	46.7	1726.1	0.79891	-0.98									
2020	52	0	16.8	1729.3	0.57633	-0.98									
2021	1	71.7	27.7	1082.1	0.67817	-1.04									
2021	2	73.7	22.7	1081.9	0.86096	-1.04									
2021	3	97.6	23	1625.3	1.10699	-1.04									
2021	4	80.5	40.3	2504.4	0.67936	-1.04									
2021	5	275.8	153.7	6908.6	0.54576	-1.04									
2021	6	606.9	102.6	6675	0.4477	-0.94									
2021	7	433.1	66.6	3335.4	0.54184	-0.94									
2021	8	384.1	110	2128.9	0.50519	-0.94									
2021	9	30.8	51	1314.9	0.53573	-0.94									
2021	10	65	15.4	1055.1	0.41097	-0.72									
2021	11	0	13.1	991	0.24886	-0.72									
2021	12	82.4	86.5	1117.6	0.4059	-0.72									
2021	13	257	79.9	1870	0.42412	-0.72									
2021	14	164.9	88.2	1814.7	0.32561	-0.72									
2021	15	2622.7	1091.9	1211.4	0.48787	-0.55									
2021	16	670.9	235.3	968.7	0.43222	-0.55									
2021	17	91.1	109.9	998.3	0.55573	-0.55									
2021	18	127.3	81.3	1214.1	0.52151	-0.55									
2021	19	157.5	63.3	1243	0.73515	-0.41									
2021	20	61	110.3	1100	0.70553	-0.41									
2021	21	42.5	217.5	2600.1	0.70076	-0.41									
2021	22	105.8	118.2	3343.7	0.92664	-0.41									
2021	23	969.4	1771.7	4175.4	0.99571	-0.06									
2021	24	472.6	253.6	4336.9	1.33056	-0.06									
2021	25	643.5	486.4	3926.4	1.28808	-0.06									
2021	26	1506.8	600.5	7975.6	2.04586	-0.06									
2021	27	693.5	129.7	7999	2.75394	-0.2									
2021	28	787.8	892.2	3944	2.7993	-0.2									
2021	29	773.7	815.7	2615.6	3.00304	-0.2									
2021	30	247.7	315.7	2032.6	3.24033	-0.2									
2021	31	260.3	260.9	2116.1	3.63886	-0.2									
2021	32	472.2	584.2	1656.9	7.45084	-0.38									
2021	33	320.7	299.4	1640.9	8.47458	-0.38									
2021	34	223.6	143.5	1305.6	8.80615	-0.38									
2021	35	361.8	404.9	2314.4	7.0768	-0.38									
2021	36	754.7	964.7	3266.7	2.97149	-0.5									
2021	37	2389.9	572.7	6104	3.6402	-0.5									
2021	38	2636.3	279.1	6462.7	2.49361	-0.5									
2021	39	1133	133.8	4778.9	2.01479	-0.5									
2021	40	370.7	117	3454.9	1.51737	-0.78									
2021	41	227.7	91.9	5457.9	1.20577	-0.78									
2021	42	257.6	72.6	8409.6	0.56267	-0.78									
2021	43	167.3	37.7	5589.6	0.48716	-0.78									
2021	44	123.9	110.2	3601.1	0.4525	-0.78									
2021	45	335	26.8	2539.6	0.26187	-0.88									
2021	46	0	45.3	1565.3	0.27907	-0.88									
2021	47	81.6	25.6	1309.4	0.19227	-0.88									
2021	48	57.2	42.4	1264.6	0.24529	-0.88									
2021	49	19.4	27.2	1291	0.11544	-1.07									
2021	50	71.7	41.8	942.3	0.1573	-1.07									
2021	51	0	68.2	715	0.23506	-1.07									
2021	52	37.2	45.7	602.1	0.17711	-1.07									
2022	1	45.2	12.7	505.4	0.18816	-0.77									
2022	2	0	39.5	394.9	0.14096	-0.77									
2022	3	215.5	162.7	450	0.17347	-0.77									
2022	4	306.7	1021.8	559.7	0.17155	-0.77									
2022	5	271.7	925.3	555.3	0.03725	-0.77									
2022	6	63.2	162.1	413.9	0.01948	-0.68									
2022	7	67.6	74.7	446	0.02882	-0.68									
2022	8	5.4	62.8	396.1	0.03398	-0.68									
2022	9	224.4	812.2	780.1	0.03153	-0.68									
2022	10	581.1	441.8	1941.1	0.04181	-0.84									
2022	11	379.5	113.7	1708	0.03581	-0.84									
2022	12	41.2	117.9	1211.7	0.03266	-0.84									
2022	13	179.2	139.1	4183.1	0.1155	-0.84									
2022	14	0.4	40.2	4873.9	0.10969	-0.84									
2022	15	27.9	71.6	8061.7	0.03721	-0.9									
2022	16	51	37.1	7170.6	0.07235	-0.9									
2022	17	616.8	593.6	7999.4	0.08698	-0.9									
2022	18	884.4	255.3	10050.9	0.05523	-0.9									
2022	19	663.5	77.5	13086.7	0.05286	-1.02									
2022	20	196.9	47.2	8738.9	0.10765	-1.02									
2022	21	353.4	353.6	3991.3	0.11157	-1.02									
2022	22	439	368.6	7271	0.10386	-1.02									
2022	23	270.5	106.3	12554.7	0.15145	-0.77									
2022	24	120.4	68.2	9618.9	0.13139	-0.77									
2022	25	142.5	50.4	6635	0.13293	-0.77									
2022	26	231.2	87.3	12330	0.11835	-0.77									
2022	27	705.8	147.4	10283.9	0.14745	-0.56									
2022	28	1501.9	548.6	5443.7	0.15118	-0.56									
2022	29	2762.9	592.2	7656.6	0.17815	-0.56									
2022	30	2367	332.3	6737.3	0.191	-0.56									
2022	31	1410.7	328.9	6567	0.26162	-0.56									
2022	32	2397.2	72.6	7109.1	0.24074	-0.96									
2022	33	1505.1	87.3	5876.7	0.18822	-0.96									
2022	34	388.8	143.6	6713.9	0.13757	-0.96									
2022	35	371.5	149.3	4404	0.13402	-0.96									
2022	36	640.3	171	3390.7	0.09958	-1.06									
2022	37	400.7	109.7	3039.9	0.11961	-1.06									
2022	38	0	67.5	2495.6	0.10974	-1.06									
2022	39	71.4	46.1	2251	0.09599	-1.06									
2022	40	41.5	26.6	1940.9	0.02735	-0.99									
2022	41	180.3	22.9	3021.4	0.01093	-0.99									
2022	42	7	88.6	9932.1	0.00811	-0.99									
2022	43	77.3	52	6747.4	0.00958	-0.99									
2022	44	234.8	74.7	3619	0	-0.99									
2022	45	50.3	38.3	3196.7	0	-0.76									
2022	46	119.8	82.6	2275.3	0	-0.76									
2022	47	4.2	43.2	1978.3	0	-0.76									
2022	48	52.8	54.1	1505.1	0.00018	-0.76									
2022	49	0	27.9	1232.1	0.00008	-0.86									
2022	50	90.3	24.1	948.9	0.00003	-0.86									
2022	51	0	36.8	908.4	0.00003	-0.86									
2022	52	16.7	43.3	689.1	0	-0.86									
2023	1	57.4	67.4	625	0	-0.78									
2023	2	0	11.9	459.4	0	-0.78									
2023	3	0	56	494.4	0	-0.78									
2023	4	63.3	42.4	612	0	-0.78									
